================================================================================

FROM MASTER_DUMPS                  FROM RAW CSV
			 100		1000		20000  instances
================================================================================
4.20			 4.05           4.17           4.09           
4430.84			 4434.9         4428.51        4431.71        
1638.93			 1640.14        1634.76        1637.96        
325.34			 329.19         326.0          325.07         
602.97			 603.57         605.87         602.65         
4569.61			 4486.0         4562.37        4568.32        
2.83			 2.43           2.88           2.82           
302.72			 298.9          304.77         302.69         
1510.20			 1516.86        1519.37        1508.81        
2510.26			 2506.67        2512.79        2510.17        
814.45			 820.52         816.99         814.15         
3177.35			 3166.95        3175.34        3180.85        
216.55			 213.14         216.11         216.48         
2771.50			 2761.0         2770.25        2771.8         
5467.99			 5463.19        5463.79        5468.79        
624.99			 607.76         625.25         625.3          
396.27			 397.1          396.06         396.64         
37.64			 34.14          38.12          37.94          
174.14			 173.76         174.41         174.29         
4.50			 3.62           4.25           4.39           
342.76			 343.29         341.18         342.51         
1275.44			 1286.24        1272.88        1275.58        
4.44			 3.95           4.51           4.4            
1269.13			 1274.14        1264.72        1267.54        
697.67			 700.81         697.25         697.24         
30.51			 31.52          30.57          30.4           
752.56			 762.9          753.95         752.76         
2124.88			 2118.95        2120.04        2124.81        
561.09			 575.29         559.22         561.05         
1325.44			 1335.67        1325.89        1324.82        
52.04			 54.43          51.15          52.24          
30.39			 28.86          30.35          30.29          
681.12			 689.1          684.77         680.33         
16.86			 19.33          17.84          16.89          
1732.05			 1719.67        1726.69        1728.65        
800.62			 814.19         797.77         800.06         
2118.08			 2117.38        2114.35        2117.57        
61.94			 67.33          61.86          61.87          
5588.86			 5575.62        5585.27        5590.29        
2014.87			 2004.67        2010.82        2014.21        
233.97			 233.95         233.73         233.76         
39.38			 36.86          38.85          39.39          
1169.29			 1167.67        1169.15        1169.28        
30.53			 28.71          29.98          30.49          
891.71			 888.52         888.8          892.71         
559.45			 555.19         553.29         558.4          
3.29			 2.24           3.22           3.27           
150.43			 151.0          151.01         150.63         
36.49			 40.29          37.87          37.03          
669.32			 666.95         670.51         669.53         
3.49			 3.81           3.61           3.46           
144.25			 144.19         144.18         144.39         
889.14			 890.05         889.69         889.65         
1357.93			 1389.71        1358.06        1357.25        
983.32			 987.1          983.6          982.89         
1403.84			 1408.1         1404.62        1404.19        
93.64			 92.95          93.38          93.74          
2927.49			 2924.9         2926.91        2927.3         
3.50			 3.24           3.55           3.52           
4944.94			 4936.67        4936.68        4943.56        
464.23			 450.19         460.76         463.95         
813.24			 829.48         815.55         813.79         
2208.85			 2199.57        2206.9         2209.59        
7.55			 8.95           7.72           7.55           
1447.57			 1445.76        1451.11        1447.38        
610.05			 618.86         612.87         609.63         
30.50			 32.0           30.77          30.61          
194.97			 196.24         194.5          194.71         
3506.75			 3505.86        3507.56        3506.86        
3726.24			 3707.43        3739.12        3724.7         
680.34			 681.1          683.13         679.38         
5.38			 5.43           5.27           5.39           
289.93			 283.14         289.74         289.91         
374.10			 365.57         376.11         374.4          
926.80			 913.67         923.58         927.42         
3047.26			 3042.95        3040.65        3045.15        
1454.20			 1458.24        1449.85        1454.85        
238.40			 231.67         234.89         238.74         
2285.33			 2279.67        2284.11        2284.22        
280.17			 282.19         278.77         280.14         
152.49			 153.67         152.35         152.63         
514.36			 518.14         512.23         513.95         
1345.96			 1348.52        1343.24        1345.74        
542.91			 552.33         544.42         543.48         
934.42			 930.57         935.28         934.84         
1523.39			 1513.24        1510.56        1522.85        
136.75			 140.0          136.39         137.02         
663.53			 654.24         662.03         663.59         
373.52			 380.19         371.77         373.6          
608.84			 622.62         612.64         610.01         
4.11			 3.71           3.87           4.04           
2338.41			 2336.0         2337.77        2338.45        
8.12			 9.33           8.38           7.91           
457.61			 462.33         460.6          457.49         
3725.72			 3727.67        3728.93        3724.99        
135.71			 133.05         135.3          136.05         
186.58			 196.52         185.1          186.92         
1551.64			 1558.24        1553.31        1551.21        
3.50			 3.14           3.38           3.49           
30.51			 31.0           30.94          30.41          
5296.05			 5311.67        5297.95        5296.4         
1034.63			 1021.52        1043.98        1036.23        
488.37			 491.86         492.46         488.4          
1662.95			 1651.52        1663.78        1662.98        
30.94			 27.62          30.18          30.83          
1503.83			 1508.9         1504.29        1503.76        
907.43			 909.57         906.21         907.11         
373.17			 379.9          374.01         373.42         
660.41			 658.05         658.7          659.69         
2590.27			 2588.38        2584.06        2588.42        
1100.78			 1097.48        1102.1         1100.96        
421.34			 424.1          423.06         421.68         
1698.60			 1706.81        1694.87        1698.21        
43.39			 42.52          43.42          43.28          
1783.76			 1789.9         1785.34        1784.59        
1205.67			 1213.76        1207.82        1205.79        
466.51			 476.57         468.58         467.1          
1855.16			 1864.9         1857.18        1853.27        
5587.44			 5548.48        5581.66        5586.67        
20.48			 20.33          20.0           20.5           
5.36			 5.38           5.47           5.34           
996.12			 980.62         994.49         995.37         
2235.88			 2235.62        2234.2         2236.24        
692.20			 691.76         693.53         692.14         
392.50			 387.52         395.79         393.1          
46.82			 46.14          46.91          46.82          
7.01			 6.48           6.65           7.01           
2794.47			 2800.57        2797.89        2794.18        
70.45			 66.14          69.0           70.19          
137.06			 132.57         137.1          137.12         
842.96			 834.19         841.96         842.37         
6.95			 7.19           7.06           6.98           
761.36			 763.29         759.84         762.16         
931.85			 942.14         932.93         932.03         
1106.62			 1104.05        1106.66        1106.45        
2206.46			 2213.33        2193.5         2209.0         
2794.31			 2792.24        2796.28        2797.08        
5.37			 5.1            5.34           5.41           
609.80			 593.71         606.02         608.82         
3.50			 3.38           3.53           3.5            
1583.65			 1589.43        1588.72        1583.15        
574.30			 581.1          573.87         574.36         
186.77			 188.24         190.1          187.03         
489.95			 489.62         492.11         490.28         
7.36			 9.05           6.91           7.26           
808.09			 842.76         807.42         807.59         
1259.70			 1278.62        1258.75        1258.98        
5.16			 5.57           5.2            5.17           
46.83			 46.19          46.85          46.75          
3.50			 3.52           3.68           3.52           
914.85			 919.71         920.94         914.62         
1029.81			 1024.57        1031.13        1030.44        
3353.21			 3359.05        3345.39        3355.05        
1517.90			 1520.57        1518.79        1518.2         
166.74			 160.38         168.03         167.31         
545.59			 526.05         545.09         544.8          
2854.28			 2870.81        2852.86        2853.97        
30.49			 30.1           30.74          30.48          
1524.14			 1533.24        1525.79        1524.5         
60.94			 61.14          60.81          60.86          
584.46			 588.24         586.56         584.82         
28.95			 33.76          29.31          28.84          
234.02			 234.24         234.71         233.99         
935.11			 929.05         932.43         934.6          
2285.00			 2295.33        2284.51        2284.69        
3046.93			 3066.1         3044.67        3046.8         
457.87			 462.33         457.73         457.87         
378.45			 370.52         373.36         378.43         
60.98			 61.33          61.19          61.08          
355.27			 360.76         354.82         354.98         
444.99			 455.1          442.56         442.49         
815.38			 800.67         812.22         814.93         
92.71			 95.14          91.44          93.1           
2308.78			 2312.86        2310.3         2308.87        
459.09			 457.48         458.71         458.92         
690.38			 687.29         689.81         689.93         
46.80			 46.76          46.82          46.9           
1491.70			 1499.29        1487.63        1491.62        
594.11			 595.76         594.59         593.79         
314.76			 320.0          315.0          314.74         
2285.48			 2282.52        2280.59        2285.1         
578.58			 546.19         570.24         577.76         
3686.93			 3676.0         3681.59        3686.39        
41.93			 40.38          41.46          41.85          
935.29			 931.62         934.91         935.58         
280.52			 271.0          286.29         279.96         
2338.14			 2341.62        2336.99        2337.65        
3.07			 3.19           2.9            3.11           
152.50			 150.57         152.01         152.57         
3.50			 3.29           3.53           3.48           
1839.75			 1834.71        1837.13        1839.48        
429.04			 436.95         428.79         428.86         
797.50			 792.0          798.97         797.95         
373.72			 373.71         374.4          372.81         
231.63			 231.24         230.83         231.52         
46.85			 43.1           44.86          46.76          
2446.45			 2450.1         2447.98        2445.7         
186.64			 186.71         185.65         186.67         
2313.99			 2299.19        2313.04        2312.09        
1279.80			 1276.1         1279.02        1278.99        
3234.79			 3225.9         3231.86        3235.47        
3.70			 3.24           3.57           3.71           
30.89			 31.0           30.16          30.92          
6.30			 5.81           5.85           6.19           
1386.01			 1389.1         1386.24        1387.76        
608.80			 603.52         610.01         609.08         
1169.30			 1170.67        1170.08        1169.45        
1218.76			 1218.0         1214.7         1217.75        
22.04			 23.29          22.92          22.08          
2285.27			 2289.33        2290.63        2285.38        
79.96			 76.62          80.32          80.41          
1380.39			 1382.71        1387.03        1380.77        
202.25			 203.05         202.8          202.09         
3.50			 3.48           3.52           3.53           
2560.40			 2552.24        2558.43        2559.65        
384.79			 376.81         383.37         385.37         
3107.26			 3108.52        3106.61        3106.83        
152.75			 158.33         154.07         152.88         
101.24			 109.48         101.88         100.92         
932.11			 935.67         933.01         932.12         
1220.33			 1224.38        1234.19        1220.13        
61.66			 63.05          63.32          62.0           
458.61			 453.48         463.85         458.16         
7.71			 6.81           7.68           7.68           
1265.38			 1264.0         1261.88        1265.23        
27.11			 26.9           26.58          26.99          
851.49			 856.43         853.39         852.27         
1919.68			 1922.0         1921.18        1918.68        
2149.52			 2146.71        2148.32        2149.55        
457.45			 450.86         460.68         457.31         
5.16			 5.14           5.22           5.19           
935.26			 934.52         934.32         935.16         
748.49			 747.48         750.69         748.99         
3047.84			 3051.71        3050.62        3048.34        
129.58			 127.57         129.28         129.58         
1063.22			 1066.71        1059.72        1063.65        
483.76			 482.76         482.58         483.7          
801.45			 810.52         801.1          800.51         
701.94			 697.67         700.08         701.92         
360.01			 358.71         361.95         360.8          
727.30			 720.38         725.93         726.57         
42.74			 43.57          42.89          42.84          
457.50			 456.24         457.8          457.54         
456.01			 453.0          452.46         456.54         
224.05			 224.71         225.61         223.98         
2614.29			 2596.14        2616.47        2615.61        
5.37			 5.71           5.49           5.37           
139.85			 136.43         139.19         140.04         
643.96			 646.95         644.52         643.94         
5.14			 5.1            5.1            5.11           
137.06			 136.1          137.73         137.02         
1648.12			 1645.67        1651.57        1648.17        
1845.57			 1853.1         1846.05        1844.6         
760.32			 766.71         756.6          760.8          
750.48			 745.62         751.72         750.58         
6963.28			 7000.1         6970.0         6964.06        
657.07			 668.38         656.09         658.15         
609.86			 615.81         610.98         609.59         
3.67			 3.05           3.14           3.68           
92.45			 88.14          92.1           92.5           
6076.54			 6068.71        6079.99        6077.47        
3.12			 3.05           3.06           3.12           
30.57			 29.38          29.23          30.52          
1862.47			 1885.05        1865.05        1862.36        
3.57			 4.24           3.43           3.54           
352.88			 350.1          354.01         352.77         
6.02			 5.14           5.8            5.93           
876.23			 881.14         869.58         874.35         
376.67			 379.62         373.92         376.58         
295.52			 292.62         296.42         295.62         
2015.68			 2021.62        2016.59        2016.57        
287.75			 286.33         287.6          287.95         
1230.21			 1215.24        1227.05        1230.74        
1649.92			 1648.05        1648.06        1649.71        
152.44			 156.24         153.9          152.33         
559.47			 554.71         568.25         558.97         
3046.88			 3051.95        3052.72        3047.09        
44.43			 43.71          44.71          44.24          
648.53			 651.9          652.96         649.26         
2015.06			 2019.48        2019.09        2015.75        
3980.60			 3986.81        3982.14        3980.36        
903.24			 900.57         903.42         903.25         
239.21			 244.95         239.05         238.4          
374.14			 377.19         373.91         373.99         
935.30			 939.62         935.81         935.51         
129.76			 128.95         130.14         129.83         
304.99			 303.9          306.64         305.26         
28.36			 26.62          27.52          28.28          
93.22			 92.86          93.79          93.33          
60.95			 56.76          59.84          60.99          
2009.68			 2000.95        1998.08        2007.86        
10.72			 9.43           10.36          10.7           
871.84			 860.48         873.85         872.31         
1987.16			 1988.9         1985.18        1988.1         
46.93			 45.29          46.55          47.19          
457.19			 447.81         457.21         456.69         
234.02			 233.43         234.25         234.01         
386.50			 377.43         386.41         386.46         
1864.37			 1872.24        1864.03        1864.63        
936.14			 930.67         937.24         936.35         
609.88			 614.86         610.05         610.06         
305.38			 303.33         306.6          305.82         
136.24			 139.86         136.91         136.47         
373.74			 362.19         369.94         374.18         
2.95			 2.38           3.21           2.92           
135.46			 130.67         135.24         135.44         
437.00			 442.24         440.19         437.64         
751.15			 767.05         754.38         752.0          
6309.21			 6299.05        6306.13        6308.04        
609.47			 604.14         608.28         609.73         
701.99			 703.43         702.13         701.66         
20.45			 21.38          20.5           20.52          
38.31			 36.38          36.96          37.92          
1519.93			 1542.81        1525.68        1519.66        
117.30			 114.81         117.65         117.2          
10.75			 10.95          10.81          10.78          
1189.48			 1179.48        1191.76        1190.41        
17.14			 16.43          17.59          17.1           
46.78			 47.0           46.23          46.79          
1523.68			 1520.67        1522.97        1523.04        
682.36			 685.0          684.3          682.31         
3046.85			 3054.14        3044.92        3046.54        
3037.75			 3043.19        3039.9         3036.44        
4261.90			 4258.1         4262.22        4260.7         
210.33			 209.38         209.79         210.39         
1863.61			 1829.43        1850.87        1862.78        
167.17			 163.38         166.04         166.79         
800.75			 802.9          802.01         800.88         
304.53			 303.57         304.83         304.21         
1945.80			 1951.33        1943.0         1946.11        
3335.36			 3341.71        3333.83        3334.99        
2337.77			 2328.95        2338.29        2337.48        
202.24			 210.29         206.58         202.34         
4.06			 3.29           3.64           4.09           
893.20			 897.0          893.43         893.19         
1182.27			 1182.71        1181.21        1182.09        
43.00			 45.9           43.47          43.06          
184.43			 178.76         183.0          184.79         
4.49			 3.24           4.28           4.41           
3661.21			 3637.62        3664.97        3661.65        
6.01			 6.86           5.87           6.02           
914.19			 906.29         913.82         912.97         
214.19			 215.05         214.97         214.15         
563.02			 572.71         563.18         561.89         
745.80			 770.9          750.28         746.53         
1044.23			 1043.0         1049.25        1044.95        
491.13			 491.24         489.34         491.52         
1513.06			 1510.86        1508.78        1512.95        
1182.71			 1175.43        1180.31        1182.26        
561.14			 551.14         558.73         560.49         
3.67			 4.19           4.3            3.73           
555.89			 552.29         555.91         555.84         
578.43			 581.57         579.9          578.31         
305.04			 303.33         304.94         304.85         
2039.66			 2052.57        2039.08        2039.53        
751.42			 756.14         748.37         751.69         
37.53			 34.76          38.02          37.28          
7.30			 9.33           7.11           7.22           
780.36			 776.05         780.22         780.54         
4595.86			 4602.62        4596.15        4596.2         
913.66			 889.81         910.48         913.22         
2.90			 2.0            2.88           2.91           
457.54			 462.38         459.96         457.98         
807.02			 806.48         807.04         806.81         
5.37			 5.24           5.41           5.36           
233.95			 232.71         233.75         233.89         
3.06			 3.24           3.16           3.07           
1139.82			 1134.1         1140.18        1139.71        
562.91			 561.29         562.44         563.22         
300.70			 298.67         298.62         300.49         
2.26			 1.43           1.83           2.24           
143.69			 144.05         145.55         144.11         
428.49			 434.57         429.0          427.85         
715.54			 722.0          714.34         715.31         
2856.44			 2855.52        2860.93        2857.02        
4569.86			 4574.95        4572.41        4570.87        
604.98			 602.67         605.61         604.85         
248.57			 240.81         248.47         248.63         
609.96			 598.52         609.88         609.93         
55.50			 50.62          54.46          55.48          
519.36			 525.0          519.54         519.14         
272.42			 271.67         272.88         272.5          
1754.25			 1742.71        1749.64        1754.03        
89.50			 89.52          88.69          89.5           
5.37			 5.43           5.4            5.38           
1130.78			 1128.81        1131.61        1130.5         
592.09			 596.95         593.43         590.54         
2195.29			 2186.0         2195.81        2195.19        
1049.19			 1065.05        1054.35        1048.29        
2.95			 2.57           2.97           2.91           
4105.18			 4096.24        4109.61        4105.62        
1520.55			 1518.14        1516.82        1520.26        
6.31			 5.95           6.51           6.33           
2285.35			 2296.95        2285.71        2284.67        
935.35			 933.76         933.74         935.34         
6082.53			 6053.0         6097.6         6083.43        
296.84			 301.43         298.2          296.77         
502.80			 503.05         503.35         502.61         
1491.67			 1481.52        1496.1         1491.39        
445.19			 446.52         445.89         444.93         
3.50			 3.48           3.61           3.53           
30.86			 31.1           30.5           30.88          
3725.49			 3730.95        3725.22        3725.35        
747.70			 737.62         743.75         743.45         
37.75			 33.62          36.73          37.53          
1798.18			 1816.67        1798.48        1798.69        
4609.21			 4609.57        4606.32        4608.95        
2660.80			 2663.71        2661.44        2660.42        
610.69			 588.38         609.67         611.7          
3.56			 5.05           3.9            3.62           
457.69			 457.1          457.38         457.76         
39.41			 37.62          39.58          39.43          
455.97			 456.81         455.84         455.8          
1094.58			 1085.43        1104.66        1094.81        
295.20			 297.76         295.03         293.93         
138.69			 141.14         138.38         138.85         
1365.00			 1357.9         1366.17        1364.68        
1066.51			 1065.1         1069.72        1067.98        
30.36			 31.43          30.5           30.36          
812.76			 818.52         811.69         813.02         
504.40			 509.71         500.95         505.0          
369.89			 377.57         371.37         369.72         
833.65			 828.29         829.96         834.38         
520.30			 517.71         518.55         519.72         
610.08			 605.71         608.84         609.72         
3668.83			 3657.62        3667.79        3669.37        
761.92			 747.86         758.1          760.1          
812.02			 809.67         811.67         812.08         
398.22			 403.05         398.6          398.61         
1654.55			 1635.71        1646.84        1656.43        
442.40			 437.81         440.57         442.41         
424.98			 421.95         425.97         425.41         
326.03			 328.86         327.68         326.56         
237.58			 239.05         240.36         237.17         
418.91			 415.95         418.31         418.88         
2591.17			 2579.71        2593.34        2591.63        
1916.49			 1916.0         1917.96        1916.12        
3124.30			 3125.19        3121.53        3123.34        
3.67			 4.33           3.6            3.66           
9.94			 10.1           9.76           9.94           
2056.16			 2062.29        2056.36        2056.03        
199.81			 203.19         200.5          200.17         
1867.39			 1867.9         1868.76        1867.15        
551.70			 547.62         554.55         552.31         
1755.48			 1755.95        1754.43        1755.27        
467.85			 468.48         469.53         468.06         
3.50			 3.67           3.59           3.49           
539.50			 532.52         538.14         540.35         
2587.91			 2593.38        2588.4         2587.46        
496.94			 518.38         500.28         496.44         
536.02			 537.24         536.53         535.68         
544.15			 531.48         541.13         543.66         
3.02			 2.52           2.89           3.07           
9.96			 10.1           9.81           9.94           
24.00			 29.48          24.09          23.79          
935.88			 937.9          936.06         936.05         
72.95			 77.9           72.55          72.51          
233.48			 231.76         233.78         233.43         
1153.76			 1151.19        1150.16        1154.01        
416.07			 418.81         416.11         416.53         
431.81			 433.57         431.58         431.72         
1050.17			 1061.29        1052.3         1050.72        
907.25			 909.86         905.84         907.31         
24.28			 24.0           24.68          24.38          
268.02			 268.95         267.74         267.73         
762.04			 754.1          760.72         761.78         
533.68			 536.24         530.48         533.99         
204.08			 207.19         201.29         203.99         
2735.04			 2734.24        2723.02        2735.73        
2028.70			 2033.52        2026.38        2028.84        
675.55			 672.86         677.89         676.78         
745.92			 737.1          745.44         747.44         
1056.03			 1027.76        1044.82        1055.03        
610.76			 602.19         610.12         610.78         
246.93			 244.14         248.76         246.63         
9350.91			 9362.67        9351.66        9351.54        
4.49			 4.62           4.42           4.45           
670.66			 689.24         672.67         670.56         
1650.01			 1649.0         1647.45        1650.39        
3946.61			 3931.05        3941.42        3945.38        
2125.77			 2108.52        2124.07        2125.92        
10.74			 11.33          10.96          10.75          
373.72			 359.48         369.44         374.04         
9351.39			 9342.1         9348.4         9352.06        
878.17			 875.38         880.86         878.18         
1219.63			 1202.1         1229.05        1219.43        
1153.45			 1149.9         1152.84        1153.2         
1415.97			 1417.62        1403.76        1415.33        
598.91			 594.1          597.7          598.78         
489.11			 481.43         491.74         489.07         
451.62			 461.67         452.92         451.26         
1118.41			 1130.19        1108.94        1116.12        
3742.57			 3750.81        3743.9         3742.43        
178.18			 180.86         178.42         178.24         
4.53			 6.48           5.51           4.63           
234.89			 237.9          234.72         235.05         
178.50			 191.48         180.32         178.79         
17.16			 20.24          17.65          17.28          
1560.63			 1559.57        1559.48        1560.72        
136.25			 146.43         138.38         136.62         
935.02			 937.86         937.14         935.14         
1514.87			 1524.33        1511.81        1514.61        
3396.20			 3392.9         3400.12        3396.18        
733.20			 730.29         738.33         733.48         
2513.13			 2527.29        2511.47        2511.95        
3506.84			 3495.9         3505.39        3507.18        
2252.10			 2272.05        2257.0         2252.7         
183.26			 180.48         183.76         183.4          
761.74			 765.62         761.32         762.48         
2182.15			 2178.29        2182.57        2180.76        
651.69			 654.24         654.5          651.32         
1332.84			 1341.14        1337.86        1334.01        
339.24			 338.1          338.96         339.12         
58.40			 56.57          60.76          58.67          
183.72			 186.67         183.28         183.55         
304.89			 301.33         305.48         304.98         
703.88			 706.67         702.87         703.11         
239.40			 238.38         237.6          238.83         
1640.05			 1643.9         1639.88        1639.79        
46.02			 46.1           46.34          46.0           
1731.25			 1735.57        1728.32        1731.68        
136.88			 136.48         136.91         136.96         
453.12			 459.33         452.65         452.32         
1219.34			 1210.24        1215.99        1219.13        
153.96			 151.62         154.91         154.78         
4407.66			 4428.57        4411.51        4408.33        
414.30			 428.05         415.51         414.76         
183.22			 184.05         182.83         183.3          
576.51			 579.1          573.26         576.14         
1475.39			 1480.43        1480.18        1475.1         
1364.11			 1374.29        1370.11        1366.01        
792.97			 781.24         789.67         792.37         
186.86			 186.81         185.21         186.75         
373.03			 378.48         372.28         373.59         
697.29			 700.57         699.16         697.85         
1519.71			 1524.71        1524.48        1518.83        
1169.21			 1167.86        1169.01        1169.33        
534.09			 525.38         532.65         533.68         
2771.87			 2784.71        2774.21        2771.71        
1860.96			 1803.05        1859.51        1862.11        
281.59			 278.0          281.31         281.5          
46.82			 47.24          46.67          46.82          
46.27			 43.29          45.45          46.34          
3.65			 3.33           3.72           3.67           
5.36			 5.29           5.32           5.36           
10.74			 11.33          10.68          10.76          
726.62			 728.38         728.13         726.79         
905.82			 914.43         908.79         905.69         
6.07			 7.29           6.08           5.91           
2605.32			 2607.14        2606.6         2605.83        
642.91			 638.33         644.86         643.35         
685.79			 682.05         679.95         686.12         
876.58			 859.19         878.82         876.94         
6974.53			 6971.29        6977.62        6974.01        
3521.06			 3509.33        3518.85        3521.88        
622.61			 625.76         623.27         622.37         
701.97			 701.71         702.13         701.85         
795.34			 776.52         784.77         795.12         
2285.60			 2284.76        2287.49        2285.82        
5838.95			 5861.62        5838.46        5839.3         
299.64			 297.95         300.74         299.67         
460.43			 469.14         459.33         460.99         
1518.14			 1566.38        1508.73        1517.26        
631.04			 633.24         625.88         630.22         
4.52			 3.81           4.18           4.5            
333.09			 324.52         330.53         332.36         
449.01			 449.05         453.49         449.46         
2794.41			 2794.1         2781.89        2794.15        
1869.95			 1869.29        1870.47        1870.16        
92.09			 91.24          90.61          92.14          
1286.63			 1273.76        1289.07        1285.88        
698.33			 700.14         696.12         698.61         
304.91			 303.81         304.83         305.1          
186.25			 183.0          181.32         186.25         
3106.42			 3104.57        3111.68        3106.0         
335.71			 325.9          336.56         335.26         
1475.58			 1476.95        1473.35        1475.77        
1766.12			 1766.57        1764.7         1766.29        
617.61			 614.9          617.92         617.55         
312.89			 301.38         315.61         312.38         
2708.06			 2694.52        2703.78        2709.22        
905.82			 906.48         906.89         905.61         
636.28			 616.38         635.23         637.18         
304.94			 303.14         304.03         305.1          
64.90			 62.71          64.86          65.14          
46.02			 45.29          45.94          46.04          
757.91			 775.33         760.76         758.6          
2433.68			 2440.43        2431.72        2434.84        
4675.20			 4672.57        4675.58        4675.62        
233.69			 228.29         232.75         234.29         
1929.84			 1933.14        1931.73        1929.48        
5.36			 5.38           5.44           5.38           
3360.32			 3376.62        3362.06        3360.43        
93.59			 91.81          92.9           93.53          
1857.49			 1847.0         1853.5         1857.5         
814.69			 814.43         814.14         814.16         
400.74			 408.19         402.06         400.9          
745.76			 747.0          746.51         745.61         
25.42			 23.95          24.74          25.38          
305.03			 308.29         304.63         304.91         
610.74			 600.76         607.19         611.52         
2607.57			 2605.62        2600.53        2607.23        
304.70			 306.0          304.48         304.7          
3554.85			 3551.67        3550.98        3553.86        
484.81			 507.95         494.87         484.6          
60.94			 60.48          60.78          60.88          
1962.34			 1960.05        1960.87        1962.86        
6.27			 7.86           6.48           6.18           
1265.92			 1265.81        1268.03        1265.64        
859.54			 856.62         858.18         859.08         
834.38			 817.05         832.67         835.51         
1946.41			 1958.19        1946.69        1945.99        
1523.27			 1521.9         1530.27        1521.25        
750.11			 776.62         756.7          751.49         
234.01			 235.0          234.95         234.05         
5.75			 6.71           5.88           5.78           
1444.64			 1448.76        1445.86        1444.86        
373.50			 363.05         370.59         372.68         
3107.91			 3120.62        3108.17        3107.93        
58.70			 50.48          58.9           58.82          
3.06			 3.05           3.22           3.07           
488.50			 498.1          492.2          488.71         
46.77			 46.86          46.63          46.65          
233.54			 233.14         233.84         233.45         
762.02			 757.48         762.75         761.74         
257.07			 262.67         256.96         256.95         
2558.51			 2549.29        2556.81        2557.82        
1181.40			 1183.62        1179.26        1180.97        
835.79			 832.67         836.43         836.19         
915.18			 918.29         915.81         914.7          
360.92			 354.57         359.55         360.75         
1527.91			 1523.62        1523.52        1527.27        
114.26			 113.57         114.97         114.35         
2874.97			 2878.05        2869.05        2875.33        
892.64			 892.24         891.8          892.08         
3432.13			 3427.33        3424.2         3433.66        
10.13			 9.14           10.19          10.17          
457.65			 452.76         454.14         457.14         
788.02			 794.43         790.33         788.22         
2077.24			 2041.14        2070.36        2076.67        
354.55			 351.29         355.04         354.09         
482.58			 481.05         483.92         482.76         
5.37			 5.43           5.41           5.34           
164.59			 174.43         164.61         164.5          
1840.80			 1850.05        1843.52        1841.61        
346.74			 340.29         346.51         346.86         
1168.11			 1171.05        1170.98        1168.38        
692.96			 677.62         690.79         692.68         
488.47			 478.05         487.94         487.84         
26.00			 23.24          23.61          25.83          
1841.14			 1849.29        1850.38        1841.18        
1184.35			 1164.95        1187.84        1184.08        
935.32			 938.71         936.35         935.3          
7.35			 7.43           7.63           7.44           
609.35			 609.05         611.32         610.25         
3.27			 2.9            3.28           3.19           
104.91			 104.33         103.59         104.67         
2765.45			 2771.24        2762.55        2767.6         
2794.32			 2795.76        2792.27        2794.49        
632.24			 628.52         634.05         631.83         
170.22			 176.19         171.26         170.62         
1854.39			 1876.05        1858.92        1855.34        
639.50			 636.19         639.94         639.48         
266.54			 268.81         266.83         266.69         
5969.55			 5959.67        5970.2         5968.66        
46.78			 47.71          46.96          46.81          
853.36			 865.05         860.37         854.13         
2597.96			 2583.57        2594.7         2597.69        
663.88			 663.71         665.08         664.14         
30.23			 31.52          30.67          30.29          
1371.10			 1364.67        1370.6         1370.22        
1704.44			 1709.05        1704.85        1703.87        
320.76			 313.43         319.29         320.01         
1219.91			 1245.43        1226.63        1220.74        
2122.57			 2126.14        2126.98        2122.06        
3522.97			 3507.52        3528.12        3521.78        
152.55			 148.62         153.7          152.48         
309.29			 305.1          312.91         309.24         
2397.97			 2399.14        2398.89        2397.72        
332.19			 330.14         330.61         332.74         
927.39			 928.38         925.86         927.93         
2953.70			 2959.43        2954.62        2953.54        
2088.75			 2107.86        2092.56        2089.05        
67.75			 74.1           68.12          68.7           
1552.95			 1555.29        1548.61        1552.66        
654.30			 649.67         650.55         653.86         
4041.48			 4025.67        4035.05        4038.74        
89.88			 89.52          88.88          89.69          
976.54			 979.95         969.75         974.94         
453.25			 455.1          454.47         453.0          
1411.06			 1406.48        1409.69        1411.48        
1234.36			 1228.19        1232.65        1234.21        
2337.71			 2337.86        2338.43        2337.51        
304.96			 304.33         304.9          304.78         
2136.60			 2140.71        2135.54        2137.02        
2285.50			 2285.19        2283.55        2285.55        
701.97			 702.52         702.07         701.62         
3506.80			 3513.86        3508.23        3507.06        
2123.31			 2122.43        2119.05        2122.89        
1029.07			 1039.14        1031.74        1029.23        
1728.98			 1733.0         1727.59        1729.09        
500.45			 493.33         503.23         501.63         
3319.53			 3333.95        3320.5         3319.85        
214.02			 214.9          214.77         214.07         
1282.68			 1278.81        1279.93        1281.19        
127.86			 123.24         128.11         127.63         
255.08			 256.29         255.96         255.28         
3615.01			 3573.9         3631.77        3614.45        
4675.70			 4673.62        4678.28        4676.08        
5132.01			 5120.19        5131.14        5132.88        
37.69			 38.86          37.97          37.66          
2272.45			 2254.05        2272.93        2272.38        
37.73			 44.24          36.58          37.61          
3.56			 3.48           3.42           3.5            
3900.41			 3850.24        3894.35        3900.36        
305.01			 306.14         304.18         305.55         
935.17			 936.38         935.76         935.04         
5.36			 5.48           5.35           5.33           
3047.23			 3039.0         3038.33        3048.14        
3046.75			 3041.43        3039.97        3045.75        
