	p	t	Gene	degree	in-degree	out-degree	Bin_avg	Bin_std	Din_avg	Din_std	Bout_avg	Bout_std	Dout_avg	Dout_std	Bin_over_Din	Bin_over_Bout	Bin_over_Dout	Din_over_Bin	Din_over_Bout	Din_over_Dout	Bout_over_Bin	Bout_over_Din	Bout_over_Dout	Dout_over_Bin	Dout_over_Din	Dout_over_Bout
14989	1.0	20.0	N790	11.0	3.0	8.0	1.12	0.342	0.235	0.542	0.125	0.358	1.13	0.35	1.12	1.12	0.9911504424778764	0.20982142857142852	0.235	0.20796460176991152	0.11160714285714284	0.125	0.11061946902654868	1.0089285714285712	1.13	1.13
15514	1.0	25.0	N4	11.0	3.0	8.0	1.206	0.606	0.053	0.252	0.013000000000000001	0.113	1.242	0.6509999999999999	1.206	1.206	0.9710144927536232	0.0439469320066335	0.053	0.0426731078904992	0.01077943615257048	0.013000000000000001	0.010466988727858293	1.0298507462686568	1.242	1.242
15613	1.0	25.0	N49	11.0	7.0	4.0	2.1	2.075	0.222	0.41600000000000004	0.201	0.401	1.992	2.0	2.1	2.1	1.0542168674698795	0.1057142857142857	0.222	0.11144578313253012	0.09571428571428572	0.201	0.10090361445783133	0.9485714285714284	1.992	1.992
15748	1.0	25.0	N613	11.0	5.0	6.0	1.294	0.655	0.484	0.991	0.156	0.539	1.162	0.5429999999999999	1.294	1.294	1.1135972461273669	0.3740340030911901	0.484	0.4165232358003442	0.1205564142194745	0.156	0.1342512908777969	0.8979907264296754	1.162	1.162
15779	1.0	25.0	N643	12.0	6.0	6.0	1.473	0.8590000000000001	0.7120000000000001	1.274	0.08199999999999999	0.488	1.052	0.33	1.473	1.473	1.4001901140684412	0.48336727766463	0.7120000000000001	0.6768060836501899	0.05566870332654447	0.08199999999999999	0.0779467680608365	0.7141887304820095	1.052	1.052
15791	1.0	25.0	N655	13.0	7.0	6.0	1.639	1.15	0.8440000000000001	1.484	0.063	0.409	1.072	0.426	1.639	1.639	1.528917910447761	0.5149481391092129	0.8440000000000001	0.7873134328358208	0.038438071995118984	0.063	0.058768656716417914	0.6540573520439292	1.072	1.072
15938	1.0	25.0	N790	11.0	3.0	8.0	1.117	0.35200000000000004	0.198	0.494	0.091	0.304	1.0959999999999999	0.317	1.117	1.117	1.0191605839416058	0.1772605192479857	0.198	0.18065693430656932	0.08146821844225605	0.091	0.08302919708029198	0.981199641897941	1.0959999999999999	1.0959999999999999
16463	1.0	50.0	N4	11.0	3.0	8.0	1.228	0.64	0.04	0.262	0.0	0.0	1.2590000000000001	0.691	1.228	1.228	0.9753772835583796	0.03257328990228013	0.04	0.0317712470214456	0.0	0.0	0.0	1.025244299674267	1.2590000000000001	1.2590000000000001
16562	1.0	50.0	N49	11.0	7.0	4.0	2.0540000000000003	2.032	0.9670000000000001	1.9369999999999998	0.054000000000000006	0.22699999999999998	1.2670000000000001	1.138	2.0540000000000003	2.0540000000000003	1.6211523283346487	0.4707887049659202	0.9670000000000001	0.7632202052091556	0.026290165530671858	0.054000000000000006	0.04262036306235202	0.6168451801363194	1.2670000000000001	1.2670000000000001
16697	1.0	50.0	N613	11.0	5.0	6.0	1.4080000000000001	0.723	0.698	1.151	0.0	0.0	1.021	0.166	1.4080000000000001	1.4080000000000001	1.3790401567091088	0.4957386363636364	0.698	0.6836434867776688	0.0	0.0	0.0	0.7251420454545454	1.021	1.021
16728	1.0	50.0	N643	12.0	6.0	6.0	1.5619999999999998	0.909	0.84	1.338	0.003	0.057	1.01	0.128	1.5619999999999998	1.5619999999999998	1.5465346534653466	0.5377720870678617	0.84	0.8316831683168316	0.0019206145966709344	0.003	0.0029702970297029703	0.646606914212548	1.01	1.01
16740	1.0	50.0	N655	13.0	7.0	6.0	1.6269999999999998	1.107	0.899	1.54	0.0	0.0	1.0	0.08199999999999999	1.6269999999999998	1.6269999999999998	1.6269999999999998	0.5525507068223725	0.899	0.899	0.0	0.0	0.0	0.6146281499692686	1.0	1.0
16887	1.0	50.0	N790	11.0	3.0	8.0	1.15	0.374	0.40700000000000003	0.722	0.008	0.08800000000000001	1.026	0.17600000000000002	1.15	1.15	1.1208576998050679	0.3539130434782609	0.40700000000000003	0.3966861598440545	0.006956521739130435	0.008	0.0077972709551656924	0.8921739130434784	1.026	1.026
17412	1.0	75.0	N4	11.0	3.0	8.0	1.2690000000000001	0.679	0.057999999999999996	0.305	0.0	0.0	1.2919999999999998	0.708	1.2690000000000001	1.2690000000000001	0.9821981424148606	0.045705279747832936	0.057999999999999996	0.04489164086687306	0.0	0.0	0.0	1.0181245074862098	1.2919999999999998	1.2919999999999998
17511	1.0	75.0	N49	11.0	7.0	4.0	1.915	1.94	1.252	2.231	0.0	0.0	1.01	0.14300000000000002	1.5295527156549522	1.915	1.896039603960396	0.6537859007832898	1.252	1.2396039603960396	0.0	0.0	0.0	0.5274151436031331	0.8067092651757188	1.01
17646	1.0	75.0	N613	11.0	5.0	6.0	1.374	0.703	0.664	1.146	0.0	0.0	1.003	0.098	1.374	1.374	1.3698903290129614	0.4832605531295488	0.664	0.6620139581256232	0.0	0.0	0.0	0.7299854439592429	1.003	1.003
17677	1.0	75.0	N643	12.0	6.0	6.0	1.4880000000000002	0.856	0.737	1.2770000000000001	0.0	0.0	1.0070000000000001	0.121	1.4880000000000002	1.4880000000000002	1.4776564051638532	0.4952956989247312	0.737	0.7318768619662364	0.0	0.0	0.0	0.6767473118279569	1.0070000000000001	1.0070000000000001
17689	1.0	75.0	N655	13.0	7.0	6.0	1.6119999999999999	1.094	0.89	1.5490000000000002	0.0	0.0	1.006	0.111	1.6119999999999999	1.6119999999999999	1.602385685884692	0.5521091811414391	0.89	0.8846918489065606	0.0	0.0	0.0	0.6240694789081885	1.006	1.006
17836	1.0	75.0	N790	11.0	3.0	8.0	1.0959999999999999	0.301	0.314	0.665	0.0	0.0	1.01	0.124	1.0959999999999999	1.0959999999999999	1.0851485148514852	0.28649635036496346	0.314	0.3108910891089109	0.0	0.0	0.0	0.9215328467153284	1.01	1.01
18361	1.0	100.0	N4	11.0	3.0	8.0	1.194	0.599	0.034	0.18100000000000002	0.0	0.0	1.23	0.644	1.194	1.194	0.9707317073170731	0.028475711892797326	0.034	0.02764227642276423	0.0	0.0	0.0	1.0301507537688444	1.23	1.23
18460	1.0	100.0	N49	11.0	7.0	4.0	1.919	1.946	0.831	1.819	0.0	0.0	1.0	0.094	1.919	1.919	1.919	0.43303804064616985	0.831	0.831	0.0	0.0	0.0	0.5211047420531527	1.0	1.0
18595	1.0	100.0	N613	11.0	5.0	6.0	1.338	0.669	0.59	1.093	0.0	0.0	1.0070000000000001	0.11900000000000001	1.338	1.338	1.3286991062562068	0.4409566517189835	0.59	0.5858987090367428	0.0	0.0	0.0	0.7526158445440956	1.0070000000000001	1.0070000000000001
18626	1.0	100.0	N643	12.0	6.0	6.0	1.484	0.865	0.743	1.31	0.0	0.0	1.01	0.129	1.484	1.484	1.4693069306930693	0.5006738544474394	0.743	0.7356435643564356	0.0	0.0	0.0	0.6805929919137467	1.01	1.01
18638	1.0	100.0	N655	13.0	7.0	6.0	1.645	1.133	0.8959999999999999	1.54	0.0	0.0	1.011	0.134	1.645	1.645	1.6271018793273988	0.5446808510638298	0.8959999999999999	0.8862512363996045	0.0	0.0	0.0	0.6145896656534954	1.011	1.011
18785	1.0	100.0	N790	11.0	3.0	8.0	1.121	0.34299999999999997	0.317	0.6409999999999999	0.0	0.0	1.024	0.16899999999999998	1.121	1.121	1.0947265625	0.28278322925958965	0.317	0.3095703125	0.0	0.0	0.0	0.913470115967886	1.024	1.024
19310	5.0	0.1	N4	11.0	3.0	8.0	1.3319999999999999	0.757	0.002	0.048	0.23199999999999998	0.588	1.3219999999999998	0.727	1.3319999999999999	1.3319999999999999	1.0075642965204237	0.0015015015015015015	0.002	0.0015128593040847204	0.17417417417417416	0.23199999999999998	0.17549167927382753	0.9924924924924924	1.3219999999999998	1.3219999999999998
19409	5.0	0.1	N49	11.0	7.0	4.0	1.162	0.8009999999999999	0.026000000000000002	0.16	1.236	2.164	2.025	2.0140000000000002	1.162	0.9401294498381876	0.5738271604938271	0.022375215146299483	0.021035598705501615	0.012839506172839505	1.06368330464716	1.236	0.6103703703703703	1.7426850258175557	2.025	1.6383495145631068
19544	5.0	0.1	N613	11.0	5.0	6.0	1.058	0.251	0.0	0.0	0.7929999999999999	1.196	1.493	0.8109999999999999	1.058	1.058	0.7086403215003348	0.0	0.0	0.0	0.7495274102079396	0.7929999999999999	0.5311453449430676	1.4111531190926276	1.493	1.493
19575	5.0	0.1	N643	12.0	6.0	6.0	1.062	0.255	0.0	0.0	0.985	1.42	1.6440000000000001	0.9740000000000001	1.062	1.062	0.6459854014598541	0.0	0.0	0.0	0.9274952919020716	0.985	0.5991484184914843	1.5480225988700562	1.6440000000000001	1.6440000000000001
19587	5.0	0.1	N655	13.0	7.0	6.0	1.06	0.253	0.002	0.04	1.015	1.5819999999999999	1.7269999999999999	1.209	1.06	1.0443349753694582	0.6137811233352635	0.0018867924528301887	0.001970443349753695	0.0011580775911986102	0.9575471698113206	1.015	0.5877243775332947	1.6292452830188682	1.7269999999999999	1.7014778325123154
19734	5.0	0.1	N790	11.0	3.0	8.0	1.101	0.313	0.012	0.11	0.526	0.8029999999999999	1.23	0.502	1.101	1.101	0.8951219512195122	0.010899182561307902	0.012	0.00975609756097561	0.477747502270663	0.526	0.42764227642276426	1.11716621253406	1.23	1.23
20259	5.0	1.0	N4	11.0	3.0	8.0	1.367	0.777	0.005	0.07	0.22399999999999998	0.557	1.35	0.759	1.367	1.367	1.0125925925925925	0.0036576444769568397	0.005	0.003703703703703704	0.16386247256766642	0.22399999999999998	0.16592592592592592	0.9875640087783468	1.35	1.35
20358	5.0	1.0	N49	11.0	7.0	4.0	1.768	1.794	0.14400000000000002	0.354	0.726	1.577	2.0909999999999997	2.0669999999999997	1.768	1.768	0.8455284552845528	0.08144796380090498	0.14400000000000002	0.06886657101865135	0.4106334841628959	0.726	0.3472022955523673	1.1826923076923077	2.0909999999999997	2.0909999999999997
20493	5.0	1.0	N613	11.0	5.0	6.0	1.058	0.255	0.005	0.08199999999999999	0.785	1.188	1.5030000000000001	0.8190000000000001	1.058	1.058	0.7039254823685962	0.004725897920604915	0.005	0.0033266799733865605	0.7419659735349716	0.785	0.52228875582169	1.4206049149338371	1.5030000000000001	1.5030000000000001
20524	5.0	1.0	N643	12.0	6.0	6.0	1.064	0.258	0.001	0.028999999999999998	0.895	1.364	1.605	0.9590000000000001	1.064	1.064	0.6629283489096574	0.0009398496240601504	0.001	0.0006230529595015578	0.8411654135338346	0.895	0.5576323987538941	1.5084586466165413	1.605	1.605
20536	5.0	1.0	N655	13.0	7.0	6.0	1.068	0.26899999999999996	0.001	0.028999999999999998	1.087	1.6380000000000001	1.777	1.2329999999999999	1.068	0.9825206991720332	0.6010129431626338	0.0009363295880149813	0.0009199632014719412	0.0005627462014631403	1.0177902621722843	1.087	0.6117051209904333	1.6638576779026215	1.777	1.6347746090156394
20683	5.0	1.0	N790	11.0	3.0	8.0	1.105	0.345	0.016	0.127	0.508	0.773	1.224	0.493	1.105	1.105	0.9027777777777778	0.014479638009049774	0.016	0.013071895424836602	0.4597285067873304	0.508	0.4150326797385621	1.1076923076923078	1.224	1.224
21208	5.0	5.0	N4	11.0	3.0	8.0	1.416	0.8170000000000001	0.044000000000000004	0.20800000000000002	0.16699999999999998	0.396	1.364	0.7909999999999999	1.416	1.416	1.0381231671554252	0.031073446327683614	0.044000000000000004	0.03225806451612903	0.11793785310734466	0.16699999999999998	0.12243401759530792	0.9632768361581924	1.364	1.364
21307	5.0	5.0	N49	11.0	7.0	4.0	2.188	2.14	0.255	0.484	0.29	0.5329999999999999	2.073	2.063	2.188	2.188	1.055475156777617	0.11654478976234005	0.255	0.12301013024602027	0.1325411334552102	0.29	0.13989387361312108	0.9474405850091406	2.073	2.073
21442	5.0	5.0	N613	11.0	5.0	6.0	1.19	0.5760000000000001	0.10800000000000001	0.441	0.7090000000000001	1.121	1.443	0.789	1.19	1.19	0.8246708246708246	0.0907563025210084	0.10800000000000001	0.07484407484407482	0.5957983193277311	0.7090000000000001	0.4913374913374913	1.2126050420168069	1.443	1.443
21473	5.0	5.0	N643	12.0	6.0	6.0	1.099	0.371	0.028999999999999998	0.267	0.851	1.347	1.57	0.9440000000000001	1.099	1.099	0.7	0.026387625113739762	0.028999999999999998	0.018471337579617837	0.7743403093721565	0.851	0.5420382165605095	1.4285714285714286	1.57	1.57
21485	5.0	5.0	N655	13.0	7.0	6.0	1.1420000000000001	0.586	0.078	0.465	1.03	1.6019999999999999	1.743	1.222	1.1420000000000001	1.1087378640776695	0.6551921973608721	0.06830122591943959	0.07572815533980583	0.04475043029259897	0.9019264448336252	1.03	0.5909351692484223	1.5262697022767078	1.743	1.6922330097087381
21632	5.0	5.0	N790	11.0	3.0	8.0	1.21	0.496	0.115	0.33	0.363	0.616	1.2409999999999999	0.509	1.21	1.21	0.975020145044319	0.0950413223140496	0.115	0.0926672038678485	0.3	0.363	0.2925060435132957	1.025619834710744	1.2409999999999999	1.2409999999999999
22157	5.0	10.0	N4	11.0	3.0	8.0	1.3980000000000001	0.802	0.071	0.268	0.138	0.35200000000000004	1.368	0.782	1.3980000000000001	1.3980000000000001	1.0219298245614037	0.05078683834048641	0.071	0.051900584795321635	0.09871244635193134	0.138	0.10087719298245612	0.9785407725321891	1.368	1.368
22256	5.0	10.0	N49	11.0	7.0	4.0	2.025	2.01	0.23399999999999999	0.47200000000000003	0.289	0.49200000000000005	2.113	2.0709999999999997	2.025	2.025	0.9583530525319449	0.11555555555555555	0.23399999999999999	0.11074301940369144	0.14271604938271604	0.289	0.13677236157122574	1.0434567901234568	2.113	2.113
22391	5.0	10.0	N613	11.0	5.0	6.0	1.392	0.809	0.34600000000000003	0.763	0.47	0.885	1.4269999999999998	0.821	1.392	1.392	0.9754730203223544	0.24856321839080456	0.34600000000000003	0.2424667133847232	0.3376436781609196	0.47	0.3293622985283812	1.0251436781609196	1.4269999999999998	1.4269999999999998
22422	5.0	10.0	N643	12.0	6.0	6.0	1.248	0.682	0.26899999999999996	0.828	0.731	1.245	1.528	0.9309999999999999	1.248	1.248	0.8167539267015707	0.2155448717948718	0.26899999999999996	0.17604712041884818	0.5857371794871795	0.731	0.4784031413612565	1.2243589743589745	1.528	1.528
22434	5.0	10.0	N655	13.0	7.0	6.0	1.475	1.078	0.415	1.025	0.7290000000000001	1.327	1.633	1.206	1.475	1.475	0.9032455603184324	0.2813559322033898	0.415	0.2541334966319657	0.4942372881355932	0.7290000000000001	0.4464176362522964	1.1071186440677965	1.633	1.633
22581	5.0	10.0	N790	11.0	3.0	8.0	1.236	0.5	0.183	0.428	0.27899999999999997	0.522	1.248	0.493	1.236	1.236	0.9903846153846154	0.14805825242718446	0.183	0.1466346153846154	0.22572815533980586	0.27899999999999997	0.22355769230769232	1.0097087378640777	1.248	1.248
23106	5.0	15.0	N4	11.0	3.0	8.0	1.4040000000000001	0.812	0.105	0.32299999999999995	0.092	0.295	1.395	0.7959999999999999	1.4040000000000001	1.4040000000000001	1.0064516129032255	0.07478632478632477	0.105	0.07526881720430108	0.06552706552706553	0.092	0.06594982078853047	0.9935897435897436	1.395	1.395
23205	5.0	15.0	N49	11.0	7.0	4.0	2.261	2.182	0.298	0.519	0.295	0.509	2.2680000000000002	2.197	2.261	2.261	0.9969135802469136	0.1318000884564352	0.298	0.13139329805996472	0.13047324192835028	0.295	0.1300705467372134	1.003095975232198	2.2680000000000002	2.2680000000000002
23340	5.0	15.0	N613	11.0	5.0	6.0	1.422	0.836	0.434	0.86	0.37200000000000005	0.785	1.39	0.813	1.422	1.422	1.023021582733813	0.3052039381153305	0.434	0.3122302158273382	0.2616033755274262	0.37200000000000005	0.2676258992805756	0.9774964838255976	1.39	1.39
23371	5.0	15.0	N643	12.0	6.0	6.0	1.4669999999999999	0.8959999999999999	0.621	1.186	0.53	1.099	1.425	0.8909999999999999	1.4669999999999999	1.4669999999999999	1.0294736842105263	0.4233128834355828	0.621	0.4357894736842105	0.3612815269256987	0.53	0.3719298245614035	0.9713701431492844	1.425	1.425
23383	5.0	15.0	N655	13.0	7.0	6.0	1.6440000000000001	1.225	0.6709999999999999	1.272	0.48	1.079	1.5119999999999998	1.113	1.6440000000000001	1.6440000000000001	1.0873015873015872	0.4081508515815085	0.6709999999999999	0.4437830687830688	0.2919708029197081	0.48	0.31746031746031744	0.9197080291970804	1.5119999999999998	1.5119999999999998
23530	5.0	15.0	N790	11.0	3.0	8.0	1.24	0.518	0.231	0.48700000000000004	0.21100000000000002	0.451	1.236	0.499	1.24	1.24	1.0032362459546926	0.1862903225806452	0.231	0.18689320388349515	0.17016129032258065	0.21100000000000002	0.17071197411003236	0.9967741935483873	1.236	1.236
24055	5.0	20.0	N4	11.0	3.0	8.0	1.365	0.764	0.141	0.373	0.069	0.256	1.385	0.795	1.365	1.365	0.9855595667870036	0.10329670329670328	0.141	0.10180505415162454	0.050549450549450564	0.069	0.04981949458483755	1.0146520146520146	1.385	1.385
24154	5.0	20.0	N49	11.0	7.0	4.0	2.1109999999999998	2.07	0.26899999999999996	0.48700000000000004	0.268	0.49200000000000005	2.1919999999999997	2.138	2.1109999999999998	2.1109999999999998	0.9630474452554744	0.12742775935575554	0.26899999999999996	0.12271897810218978	0.1269540502131691	0.268	0.12226277372262775	1.038370440549503	2.1919999999999997	2.1919999999999997
24289	5.0	20.0	N613	11.0	5.0	6.0	1.4380000000000002	0.813	0.574	1.004	0.272	0.6779999999999999	1.3159999999999998	0.727	1.4380000000000002	1.4380000000000002	1.0927051671732522	0.3991655076495132	0.574	0.4361702127659574	0.1891515994436718	0.272	0.2066869300911854	0.9151599443671768	1.3159999999999998	1.3159999999999998
24320	5.0	20.0	N643	12.0	6.0	6.0	1.5859999999999999	0.955	0.84	1.3259999999999998	0.20600000000000002	0.7240000000000001	1.227	0.688	1.5859999999999999	1.5859999999999999	1.2925835370823149	0.5296343001261034	0.84	0.6845965770171148	0.12988650693568726	0.20600000000000002	0.1678891605541972	0.7736443883984868	1.227	1.227
24332	5.0	20.0	N655	13.0	7.0	6.0	1.7069999999999999	1.229	0.862	1.44	0.34700000000000003	0.9520000000000001	1.403	1.011	1.7069999999999999	1.7069999999999999	1.2166785459729152	0.50497949619215	0.862	0.6143977191732003	0.20328060925600466	0.34700000000000003	0.2473271560940841	0.8219097832454598	1.403	1.403
24479	5.0	20.0	N790	11.0	3.0	8.0	1.236	0.488	0.312	0.568	0.163	0.39899999999999997	1.2329999999999999	0.512	1.236	1.236	1.0024330900243308	0.2524271844660194	0.312	0.2530413625304136	0.1318770226537217	0.163	0.1321978913219789	0.9975728155339808	1.2329999999999999	1.2329999999999999
25004	5.0	25.0	N4	11.0	3.0	8.0	1.355	0.765	0.184	0.43700000000000006	0.038	0.19699999999999998	1.374	0.7859999999999999	1.355	1.355	0.9861717612809316	0.13579335793357933	0.184	0.1339155749636099	0.028044280442804426	0.038	0.027656477438136824	1.0140221402214022	1.374	1.374
25103	5.0	25.0	N49	11.0	7.0	4.0	2.201	2.144	0.315	0.568	0.255	0.47600000000000003	2.198	2.146	2.201	2.201	1.0013648771610557	0.14311676510676966	0.315	0.14331210191082802	0.11585642889595638	0.255	0.11601455868971793	0.9986369831894591	2.198	2.198
25238	5.0	25.0	N613	11.0	5.0	6.0	1.4480000000000002	0.8059999999999999	0.674	1.0979999999999999	0.115	0.455	1.185	0.5589999999999999	1.4480000000000002	1.4480000000000002	1.2219409282700422	0.4654696132596686	0.674	0.5687763713080168	0.07941988950276244	0.115	0.0970464135021097	0.8183701657458564	1.185	1.185
25269	5.0	25.0	N643	12.0	6.0	6.0	1.621	0.972	0.9109999999999999	1.3730000000000002	0.053	0.349	1.099	0.41200000000000003	1.621	1.621	1.4749772520473157	0.5619987661937076	0.9109999999999999	0.8289353958143768	0.032695866748920416	0.053	0.04822565969062784	0.6779765576804442	1.099	1.099
25281	5.0	25.0	N655	13.0	7.0	6.0	1.771	1.208	1.034	1.588	0.109	0.5429999999999999	1.185	0.659	1.7127659574468084	1.771	1.4945147679324893	0.5838509316770187	1.034	0.8725738396624473	0.06154714850367025	0.10541586073500966	0.0919831223628692	0.6691134952004518	1.1460348162475822	1.185
25428	5.0	25.0	N790	11.0	3.0	8.0	1.249	0.504	0.408	0.669	0.11199999999999999	0.321	1.206	0.478	1.249	1.249	1.035655058043118	0.32666132906325057	0.408	0.3383084577114428	0.08967173738991192	0.11199999999999999	0.09286898839137646	0.9655724579663729	1.206	1.206
25953	5.0	50.0	N4	11.0	3.0	8.0	1.364	0.7759999999999999	0.265	0.621	0.0	0.0	1.357	0.7759999999999999	1.364	1.364	1.0051584377302876	0.1942815249266862	0.265	0.19528371407516584	0.0	0.0	0.0	0.9948680351906156	1.357	1.357
26052	5.0	50.0	N49	11.0	7.0	4.0	1.966	1.953	1.335	2.275	0.001	0.034	1.042	0.278	1.4726591760299623	1.966	1.8867562380038387	0.6790437436419126	1.335	1.281190019193858	0.000508646998982706	0.0007490636704119849	0.0009596928982725527	0.5300101729399797	0.7805243445692884	1.042
26187	5.0	50.0	N613	11.0	5.0	6.0	1.507	0.816	0.804	1.205	0.0	0.0	1.075	0.285	1.507	1.507	1.4018604651162792	0.5335102853351029	0.804	0.7479069767441862	0.0	0.0	0.0	0.7133377571333775	1.075	1.075
26218	5.0	50.0	N643	12.0	6.0	6.0	1.6059999999999999	0.95	0.924	1.3780000000000001	0.0	0.0	1.053	0.23199999999999998	1.6059999999999999	1.6059999999999999	1.5251661918328587	0.5753424657534246	0.924	0.8774928774928776	0.0	0.0	0.0	0.6556662515566625	1.053	1.053
26230	5.0	50.0	N655	13.0	7.0	6.0	1.77	1.22	1.09	1.646	0.0	0.0	1.06	0.245	1.623853211009174	1.77	1.6698113207547167	0.615819209039548	1.09	1.028301886792453	0.0	0.0	0.0	0.5988700564971752	0.9724770642201834	1.06
26377	5.0	50.0	N790	11.0	3.0	8.0	1.224	0.479	0.503	0.7859999999999999	0.0	0.0	1.087	0.293	1.224	1.224	1.126034958601656	0.41094771241830064	0.503	0.4627414903403864	0.0	0.0	0.0	0.8880718954248366	1.087	1.087
26902	5.0	75.0	N4	11.0	3.0	8.0	1.3519999999999999	0.752	0.24100000000000002	0.614	0.0	0.0	1.3419999999999999	0.758	1.3519999999999999	1.3519999999999999	1.007451564828614	0.17825443786982248	0.24100000000000002	0.1795827123695976	0.0	0.0	0.0	0.9926035502958579	1.3419999999999999	1.3419999999999999
27001	5.0	75.0	N49	11.0	7.0	4.0	1.962	1.95	1.278	2.2159999999999997	0.0	0.0	1.047	0.21600000000000003	1.5352112676056338	1.962	1.8739255014326648	0.6513761467889908	1.278	1.220630372492837	0.0	0.0	0.0	0.5336391437308868	0.8192488262910798	1.047
27136	5.0	75.0	N613	11.0	5.0	6.0	1.535	0.843	0.8540000000000001	1.244	0.0	0.0	1.0590000000000002	0.249	1.535	1.535	1.449480642115203	0.5563517915309446	0.8540000000000001	0.8064211520302172	0.0	0.0	0.0	0.6899022801302932	1.0590000000000002	1.0590000000000002
27167	5.0	75.0	N643	12.0	6.0	6.0	1.6369999999999998	0.988	0.948	1.409	0.0	0.0	1.06	0.254	1.6369999999999998	1.6369999999999998	1.5443396226415094	0.579108124618204	0.948	0.8943396226415093	0.0	0.0	0.0	0.64752596212584	1.06	1.06
27179	5.0	75.0	N655	13.0	7.0	6.0	1.8030000000000002	1.238	1.084	1.621	0.0	0.0	1.07	0.268	1.663284132841328	1.8030000000000002	1.6850467289719624	0.6012201885745979	1.084	1.0130841121495326	0.0	0.0	0.0	0.5934553521907932	0.9870848708487084	1.07
27326	5.0	75.0	N790	11.0	3.0	8.0	1.218	0.47600000000000003	0.507	0.785	0.0	0.0	1.1059999999999999	0.32899999999999996	1.218	1.218	1.10126582278481	0.416256157635468	0.507	0.4584086799276673	0.0	0.0	0.0	0.9080459770114944	1.1059999999999999	1.1059999999999999
27851	5.0	100.0	N4	11.0	3.0	8.0	1.36	0.794	0.23600000000000002	0.581	0.0	0.0	1.367	0.772	1.36	1.36	0.9948792977322604	0.17352941176470585	0.23600000000000002	0.17264081931236286	0.0	0.0	0.0	1.0051470588235294	1.367	1.367
27950	5.0	100.0	N49	11.0	7.0	4.0	1.922	1.925	1.334	2.2769999999999997	0.0	0.0	1.041	0.204	1.4407796101949024	1.922	1.8463016330451492	0.6940686784599376	1.334	1.2814601344860712	0.0	0.0	0.0	0.5416233090530697	0.7803598200899549	1.041
28085	5.0	100.0	N613	11.0	5.0	6.0	1.499	0.81	0.8220000000000001	1.208	0.0	0.0	1.061	0.253	1.499	1.499	1.4128180961357213	0.5483655770513675	0.8220000000000001	0.7747408105560791	0.0	0.0	0.0	0.7078052034689792	1.061	1.061
28116	5.0	100.0	N643	12.0	6.0	6.0	1.653	0.985	0.9840000000000001	1.405	0.0	0.0	1.073	0.272	1.653	1.653	1.5405405405405406	0.5952813067150635	0.9840000000000001	0.9170549860205032	0.0	0.0	0.0	0.6491228070175438	1.073	1.073
28128	5.0	100.0	N655	13.0	7.0	6.0	1.709	1.1840000000000002	1.028	1.6119999999999999	0.0	0.0	1.069	0.27	1.6624513618677044	1.709	1.5986903648269413	0.6015213575190169	1.028	0.9616463985032742	0.0	0.0	0.0	0.6255119953188999	1.03988326848249	1.069
28275	5.0	100.0	N790	11.0	3.0	8.0	1.219	0.46799999999999997	0.506	0.8059999999999999	0.0	0.0	1.107	0.33	1.219	1.219	1.101174345076784	0.4150943396226415	0.506	0.4570912375790425	0.0	0.0	0.0	0.9081214109926168	1.107	1.107
28800	10.0	0.1	N4	11.0	3.0	8.0	1.504	0.889	0.001	0.028999999999999998	0.469	0.8320000000000001	1.507	0.904	1.504	1.504	0.9980092899800931	0.0006648936170212767	0.001	0.0006635700066357003	0.3118351063829787	0.469	0.31121433311214336	1.0019946808510638	1.507	1.507
28899	10.0	0.1	N49	11.0	7.0	4.0	1.158	0.665	0.013000000000000001	0.113	1.421	2.289	1.996	1.962	1.158	0.8149190710767065	0.5801603206412825	0.011226252158894648	0.009148486980999295	0.006513026052104208	1.227115716753023	1.421	0.7119238476953909	1.7236614853195165	1.996	1.4046446164672766
29034	10.0	0.1	N613	11.0	5.0	6.0	1.138	0.366	0.003	0.057	1.0070000000000001	1.2890000000000001	1.645	0.9329999999999999	1.138	1.1300893743793443	0.6917933130699088	0.002636203866432338	0.00297914597815293	0.0018237082066869304	0.8848857644991213	1.0070000000000001	0.6121580547112462	1.445518453427065	1.645	1.63356504468719
29065	10.0	0.1	N643	12.0	6.0	6.0	1.141	0.387	0.002	0.045	1.1520000000000001	1.476	1.775	1.078	1.141	0.9904513888888891	0.6428169014084507	0.0017528483786152498	0.0017361111111111112	0.0011267605633802818	1.0096406660823838	1.1520000000000001	0.6490140845070422	1.555652936021034	1.775	1.5407986111111112
29077	10.0	0.1	N655	13.0	7.0	6.0	1.149	0.38299999999999995	0.003	0.057	1.2990000000000002	1.723	1.919	1.329	1.149	0.8845265588914549	0.5987493486190725	0.0026109660574412533	0.002309468822170901	0.001563314226159458	1.1305483028720626	1.2990000000000002	0.6769150599270453	1.6701479547432547	1.919	1.4772902232486531
29224	10.0	0.1	N790	11.0	3.0	8.0	1.212	0.47	0.006	0.076	0.743	0.93	1.371	0.644	1.212	1.212	0.8840262582056893	0.0049504950495049506	0.006	0.00437636761487965	0.6130363036303631	0.743	0.5419401896425966	1.1311881188118813	1.371	1.371
